Country,Year,"Coal, peat and oil shale","Crude, NGL and feedstocks",Electricity,Heat,Natural gas,Nuclear,Oil products,Renewables and waste,PEC [TWh]
Africa,1971,215.77139,0.0,80.35167,0.0,7.05941,0.0,351.70283,1181.29399,1836.19092
Africa,1972,214.02689,0.0,87.49249,0.0,7.51298,0.0,391.03549,1208.83383,1908.90168
Africa,1973,229.14589,0.0,94.64493999999999,0.0,7.86188,0.0,417.55189,1233.96626,1983.17086
Africa,1974,222.17952,0.0,101.94857999999999,0.0,8.94347,0.0,435.24111999999997,1259.98257,2028.2952599999999
Africa,1975,235.70521,0.0,110.00816999999999,0.0,10.45537,0.0,459.67575,1295.38429,2111.22879
Africa,1976,249.87054999999998,0.0,120.35887,0.0,13.7234,0.0,493.94936,1320.1794499999999,2198.09326
Africa,1977,245.98613,0.0,128.01140999999998,0.0,18.3754,0.0,529.5139,1349.40564,2271.29248
Africa,1978,244.43934,0.0,135.71047,0.0,23.07392,0.0,562.21746,1378.89932,2344.32888
Africa,1979,240.38047,0.0,147.98012,0.0,34.1922,0.0,582.27921,1409.56763,2414.41126
Africa,1980,249.95195999999999,0.0,160.63356,0.0,32.57563,0.0,627.22916,1444.76001,2515.1503199999997
Africa,1981,257.1393,0.0,169.25139,0.0,40.17002,0.0,662.10753,1484.87188,2613.54012
Africa,1982,230.23910999999998,0.0,177.40402,0.0,45.694269999999996,0.0,674.3422899999999,1523.61141,2651.27947
Africa,1983,210.02617,0.0,182.19558,0.0,47.2178,0.0,698.06749,1560.35058,2697.8692499999997
Africa,1984,216.36452,0.0,193.08126,0.0,55.533249999999995,0.0,717.5244799999999,1605.07956,2787.5714399999997
Africa,1985,222.7145,0.0,203.45522,0.0,61.964639999999996,0.0,729.34056,1646.00553,2863.48045
Africa,1986,216.0854,0.0,220.42338999999998,0.0,68.68678,0.0,718.6874799999999,1690.9438499999999,2914.8269
Africa,1987,218.42302999999998,0.0,229.75065,0.0,76.0602,0.0,751.51897,1736.3008499999999,3012.06533
Africa,1988,226.49425,0.0,241.39228,0.0,71.54776,0.0,782.72226,1782.28587,3104.44242
Africa,1989,230.56475,0.0,250.40553,0.0,80.32840999999999,0.0,813.94881,1829.94561,3205.1814799999997
Africa,1990,232.13479999999998,0.26749,255.99956,0.0,99.7854,0.0,819.41491,1933.6852099999999,3341.27574
Africa,1991,222.10974,0.45357,261.97738,0.0,107.75195,0.0,836.85991,1966.5283299999999,3395.68088
Africa,1992,204.29258,0.44194,256.63921,0.0,117.2304,0.0,864.5742,2000.15066,3443.31736
Africa,1993,203.46685,0.3489,265.30356,0.0,124.66197,0.0,851.86261,2030.91201,3476.54427
Africa,1994,198.71018,0.36053,274.04931999999997,0.0,121.31253,0.0,838.95331,2139.36176,3572.74763
Africa,1995,212.31727999999998,0.37216,284.50469,0.0,125.91801,0.0,899.33627,2207.18792,3729.63633
Africa,1996,223.81935,0.37216,318.84808,0.0,127.68576999999999,0.0,938.92479,2256.26652,3865.91667
Africa,1997,232.0185,0.38378999999999996,333.15298,0.0,134.98941,0.0,988.3522899999999,2287.48144,3976.37841
Africa,1998,234.34449999999998,0.38378999999999996,334.8277,0.0,141.00212,0.0,990.82948,2351.20221,4052.5897999999997
Africa,1999,218.02760999999998,0.38378999999999996,341.65451,0.0,164.06441,0.0,1034.79088,2414.9695,4173.8907
Africa,2000,221.47009,0.39542,360.72771,0.0,162.7037,0.0,1047.29313,2445.56803,4238.15808
Africa,2001,211.27058,0.3489,366.18218,0.0,185.41709,0.0,1099.47694,2491.3786,4354.05103
Africa,2002,227.41302,0.2326,393.89646999999997,0.0,211.71251999999998,0.0,1132.9946,2547.30727,4513.55648
Africa,2003,236.51931,0.26749,413.96985,0.0,246.68393,0.0,1161.7207,2609.57429,4668.72394
Africa,2004,246.68393,0.04652,433.31054,0.0,224.28455,0.0,1217.78893,2697.83436,4819.96046
Africa,2005,243.10189,0.0,459.08261999999996,0.0,293.21556,0.0,1253.58607,2772.03376,5021.0199
Africa,2006,241.92726,0.0,480.87724,0.0,322.24404,0.0,1271.28693,2842.98839,5159.3122299999995
Africa,2007,245.32322,0.0,507.23082,0.0,352.21455,0.0,1346.8470399999999,2872.99379,5324.62105
Africa,2008,251.63831,0.0,507.34711999999996,0.0,343.86421,0.0,1436.08403,2941.65731,5480.59098
Africa,2009,295.83231,0.0,505.60262,0.0,318.92949,0.0,1497.35087,3017.71751,5635.44443
Africa,2010,197.67511,0.0,541.22531,0.0,329.73376,0.0,1591.32127,3094.67322,5754.62867
Africa,2011,179.85795,0.0,562.33376,0.0,362.68155,0.0,1584.38979,3179.79319,5869.04461
Africa,2012,210.1541,0.0,579.5228999999999,0.0,376.13746,0.0,1665.89283,3229.48818,6061.18384
Africa,2013,230.01814,0.27912,593.00207,0.0,384.74366,0.0,1799.53316,3331.32046,6338.90824
Africa,2014,244.62542,0.0,607.96988,0.0,366.50782,0.0,1863.19578,3374.81666,6457.11556
Africa,2015,217.65545,0.06978,625.31021,0.0,401.61879,0.0,1858.92757,3438.63047,6542.2239
Africa,2016,215.52715999999998,0.06978,627.01982,0.0,454.32595,0.0,1902.1795399999999,3487.96493,6687.07555
Africa,2017,248.61451,0.0,651.96617,0.0,476.39968999999996,0.0,1931.4406199999999,3598.85698,6907.27797
Africa,2018,,,,,,,,,
Australia,1971,61.22032,0.0,45.27559,0.0,11.73467,0.0,260.37244,40.97249,419.56388
Australia,1972,58.58031,0.0,47.76441,0.0,19.49188,0.0,258.68609,41.77496,426.29765
Australia,1973,60.44111,0.0,52.46293,0.0,24.574189999999998,0.0,282.19032,40.62359,460.29213999999996
Australia,1974,57.92903,0.0,58.10348,0.0,28.505129999999998,0.0,281.12036,41.2865,466.93287
Australia,1975,59.987539999999996,0.0,61.47618,0.0,31.982499999999998,0.0,283.22539,41.30976,477.993
Australia,1976,57.4522,0.1163,63.83707,0.0,35.006299999999996,0.0,286.24919,41.57725,484.22668
Australia,1977,56.14964,0.13956,68.53559,0.0,40.48403,0.0,302.83357,41.85637,509.98713
Australia,1978,49.03208,0.03489,71.41983,0.0,45.18255,0.0,309.55571,41.55399,516.79068
Australia,1979,51.16037,0.01163,75.50196,0.0,50.31138,0.0,313.88207,40.0072,530.86298
Australia,1980,52.428039999999996,0.01163,79.23519,0.0,58.47564,0.0,313.06797,40.97249,544.1793299999999
Australia,1981,49.48565,0.02326,83.86393,0.0,63.4998,0.0,301.58916,43.46131,541.92311
Australia,1982,50.46257,0.02326,86.89936,0.0,66.11655,0.0,299.50739,44.85691,547.86604
Australia,1983,45.49656,0.02326,87.64368,0.0,68.89612,0.0,281.69023,44.6592,528.42068
Australia,1984,47.48529,0.03489,93.45868,0.0,70.90811,0.0,294.73909,43.57761,550.20367
Australia,1985,54.253949999999996,0.03489,98.07579,0.0,79.7818,0.0,296.46033,44.891799999999996,573.49856
Australia,1986,50.50909,0.03489,104.23969,0.0,85.25953,0.0,300.93788,33.92471,574.90579
Australia,1987,51.24178,0.04652,109.06614,0.0,90.51629,0.0,302.31022,34.680659999999996,587.87324
Australia,1988,51.125479999999996,0.03489,115.78828,0.0,91.95841,0.0,319.15046,35.52965,613.5755399999999
Australia,1989,51.70698,0.03489,122.66161,0.0,95.08688,0.0,330.95491,37.42534,637.8706099999999
Australia,1990,53.00954,0.04652,129.20929999999998,0.0,100.65765,0.0,337.20022,38.77442,658.90928
Australia,1991,53.99809,0.0,131.72138,0.0,101.30893,0.0,328.30327,38.460409999999996,653.78045
Australia,1992,54.09113,0.02326,132.95416,0.0,103.23951,0.0,334.49043,35.04119,659.85131
Australia,1993,55.21924,0.03489,136.87347,0.0,105.75159,0.0,343.58509,42.77514,684.22779
Australia,1994,54.91686,0.03489,140.58344,0.0,110.63619,0.0,352.00521,41.55399,699.73058
Australia,1995,54.30047,0.03489,144.87491,0.0,116.19533,0.0,365.12385,43.70554,724.23499
Australia,1996,51.800019999999996,0.0,148.95704,0.0,117.96309,0.0,378.04478,49.93922,746.70415
Australia,1997,54.707519999999995,0.0,153.87653,0.0,119.92855999999999,0.0,383.12709,52.14892,763.78862
Australia,1998,52.43967,0.0,163.18053,0.0,123.78972,0.0,385.03441,50.5905,775.04646
Australia,1999,51.14874,0.0,168.50707,0.0,126.48787999999999,0.0,390.60518,50.38116,787.13003
Australia,2000,48.846,0.0,172.75202,0.0,132.45407,0.0,403.74708,51.43949,809.23866
Australia,2001,45.95013,0.0,180.39293,0.0,139.75771,0.0,399.67658,51.02081,816.7981599999999
Australia,2002,34.98304,0.0,191.11579,0.0,137.39682,0.0,393.66387,54.02135,811.1925
Australia,2003,40.2398,0.03489,184.94026,0.0,147.02646,0.0,410.86464,41.13531,824.24136
Australia,2004,42.05408,0.03489,189.31314,0.0,149.75951,0.0,423.78557,38.809309999999996,843.7565
Australia,2005,45.31048,0.19771,189.23173,0.0,143.3979,0.0,424.93694,37.01829,840.08142
Australia,2006,41.4028,0.19771,192.62769,0.0,143.40953,0.0,432.31036,37.42534,847.3618
Australia,2007,41.33302,0.20934,201.55953,0.0,148.96867,0.0,439.77682,40.3561,872.1918499999999
Australia,2008,42.565799999999996,0.19771,202.362,0.0,149.68973,0.0,449.59254,40.97249,885.36864
Australia,2009,40.30958,0.18608,206.49065,0.0,144.01429,0.0,443.77754,44.32193,879.10007
Australia,2010,29.52857,0.15119,210.00290999999999,0.0,146.24725,0.0,453.37228999999996,51.32319,890.6254
Australia,2011,29.02848,0.17445,212.23587,0.0,147.1195,0.0,479.42349,50.49746,918.47925
Australia,2012,28.16786,0.17445,209.9215,0.0,147.30558,0.0,495.438,50.9394,931.94679
Australia,2013,27.365389999999998,0.16282,209.84009,0.0,153.30666,0.0,500.34586,54.34699,945.3794399999999
Australia,2014,28.45861,0.17445,207.83973,0.0,156.8887,0.0,501.0204,52.13729,946.51918
Australia,2015,27.24909,0.17445,211.31709999999998,0.0,157.19108,0.0,494.25174,54.661,944.84446
Australia,2016,27.87711,0.17445,211.666,0.0,152.88798,0.0,500.54357,53.498,946.63548
Australia,2017,29.31923,0.17445,210.67745,0.0,150.44568,0.0,507.57972,53.63756,951.82246
Australia,2018,,,,,,,,,
Austria,1971,29.15641,0.0,21.80625,0.0,12.17661,0.0,98.64565999999999,7.62928,169.40258
Austria,1972,26.9816,0.0,23.50423,0.0,14.52587,0.0,106.12375,7.25712,178.39257
Austria,1973,27.28398,0.0,25.29525,0.0,16.840239999999998,0.0,115.71849999999999,8.0247,193.15104
Austria,1974,27.59799,0.0,26.41173,0.0,20.5851,0.0,105.41432,7.85025,187.85939
Austria,1975,24.00432,0.0,26.27217,0.0,22.23656,0.0,105.28639,7.94329,185.74273
Austria,1976,23.3763,0.0,28.23764,0.0,26.07446,0.0,107.3449,8.094479999999999,193.12778
Austria,1977,21.35268,0.0,29.23782,0.0,27.77244,0.0,108.85679999999999,8.11774,195.32585
Austria,1978,21.71321,0.0,30.493859999999998,1.8956899999999999,29.505309999999998,0.0,113.63673,9.25748,206.50227999999998
Austria,1979,23.55075,0.0,31.8662,1.8956899999999999,31.70338,0.0,119.10283,11.37414,219.49299
Austria,1980,22.9111,0.0,33.01757,2.17481,32.92453,0.0,113.47391,12.31617,216.81808999999998
Austria,1981,22.78317,0.0,32.78497,3.9541999999999997,30.72646,0.0,103.51863,13.29309,207.07215
Austria,1982,22.78317,0.0,33.13387,4.6636299999999995,29.26108,0.0,100.72743,15.06085,205.63003
Austria,1983,23.66705,0.0,33.82004,4.72178,28.6098,0.0,100.72743,15.153889999999999,206.71161999999998
Austria,1984,26.67922,0.0,35.66921,4.94275,30.807869999999998,0.0,97.70363,17.45663,213.24768
Austria,1985,26.92345,0.0,37.12296,5.6521799999999995,32.08717,0.0,99.83192,18.991789999999998,220.60947
Austria,1986,23.44608,0.0,37.62305,5.90804,30.78461,0.0,102.43704,20.945629999999998,221.14445
Austria,1987,21.67832,0.0,38.94887,6.24531,32.80823,0.0,104.85607999999999,22.12026,226.6687
Austria,1988,20.16642,0.0,40.56544,6.30346,31.88946,0.0,102.64638,33.529289999999996,235.08882
Austria,1989,18.93364,0.0,41.80985,6.57095,33.01757,0.0,102.54171,29.23782,232.09991
Austria,1990,16.45645,0.0,42.13549,7.11756,35.26216,0.0,102.6929,25.59763,229.26219
Austria,1991,17.93346,0.0,44.32193,8.46664,37.983579999999996,0.0,110.19425,27.83059,246.74208
Austria,1992,14.81662,0.0,43.717169999999996,8.16426,37.87891,0.0,108.71724,26.96997,240.26417
Austria,1993,13.595469999999999,0.0,44.24052,9.14118,39.73971,0.0,109.74068,26.702479999999998,243.16003999999998
Austria,1994,12.01379,0.0,44.91506,8.86206,37.87891,0.0,108.07759,24.81842,236.56583
Austria,1995,11.99053,0.0,46.00828,9.86224,42.64721,0.0,109.40341,26.80715,246.73045
Austria,1996,12.14172,0.0,47.25269,12.51388,45.78731,0.0,121.90566,28.28416,267.88542
Austria,1997,12.06031,0.0,47.648109999999996,11.24621,45.8222,0.0,119.95182,27.72592,264.4662
Austria,1998,10.52515,0.0,48.41569,11.72304,46.7526,0.0,124.91783,26.83041,269.16472
Austria,1999,10.67634,0.0,49.648469999999996,12.01379,47.93886,0.0,120.80081,30.656679999999998,271.74658
Austria,2000,10.57167,0.0,50.25323,11.8626,49.6601,0.0,120.49843,29.71465,272.56068
Austria,2001,9.304,0.0,52.24196,12.6767,54.730779999999996,0.0,128.11608,32.11043,289.19158
Austria,2002,7.7921,0.0,52.52108,12.5604,53.079319999999996,0.0,134.50095,30.04029,290.49414
Austria,2003,7.72232,0.0,54.41677,13.44428,56.07986,0.0,143.79332,31.44752,306.89243999999997
Austria,2004,7.28038,0.0,55.31228,14.36305,57.64991,0.0,145.22381,31.88946,311.71889
Austria,2005,6.46628,0.0,57.49872,14.13045,57.30101,0.0,144.18874,33.90145,313.48665
Austria,2006,7.01289,0.0,58.63846,14.47935,56.90559,0.0,142.36283,36.49494,315.88243
Austria,2007,6.54769,0.0,59.12692,14.51424,54.079499999999996,0.0,136.23382,38.06499,308.57878999999997
Austria,2008,6.55932,0.0,58.92921,16.01451,56.06823,0.0,132.4657,38.4953,308.52064
Austria,2009,5.67544,0.0,57.19634,16.73557,55.1262,0.0,127.1159,40.68174,302.51956
Austria,2010,5.51262,0.0,59.836349999999996,19.89893,59.487449999999995,0.0,128.49987,43.12404,316.34763
Austria,2011,5.31491,0.0,59.78983,19.06157,56.382239999999996,0.0,121.54513,42.19364,304.28731999999997
Austria,2012,5.2335,0.0,60.615559999999995,20.06175,56.45202,0.0,120.99852,42.40298,305.7527
Austria,2013,5.4661,0.0,61.18543,20.82933,58.27793,0.0,124.58055999999999,47.50855,317.85953
Austria,2014,5.22187,0.0,60.19688,18.64289,54.62611,0.0,121.05667,47.61322,307.35764
Austria,2015,4.98927,0.0,61.08076,19.5384,56.6381,0.0,122.55694,48.0319,312.83537
Austria,2016,4.9078599999999994,0.0,62.03442,20.71303,57.73132,0.0,125.97616,47.22943,318.59222
Austria,2017,5.2335,0.0,62.790369999999996,21.01541,59.487449999999995,0.0,126.34832,47.26432,322.13937
Austria,2018,,,,,,,,,
Belgium,1971,64.5465,0.0,27.853849999999998,0.0,36.37864,0.0,211.24732,0.0,340.02630999999997
Belgium,1972,63.243939999999995,0.0,31.08699,0.0,46.72934,0.0,227.55258,0.0,368.61285
Belgium,1973,66.38404,0.0,34.203829999999996,3.7099699999999998,53.53289,0.0,234.47243,0.0,392.31479
Belgium,1974,67.87268,0.0,36.25071,4.05887,62.487989999999996,0.0,203.66456,0.0,374.32318
Belgium,1975,54.09113,0.0,34.16894,3.7681199999999997,63.69751,0.0,201.96658,0.0,357.69228
Belgium,1976,52.404779999999995,0.0,37.55327,4.10539,69.84978,0.0,212.73596,0.0,376.66080999999997
Belgium,1977,51.253409999999995,0.0,39.15821,3.88442,73.74583,0.0,207.99092,0.0,376.02116
Belgium,1978,50.96266,0.0,41.1702,3.9541999999999997,77.46743,0.0,222.50516,0.0,396.05965
Belgium,1979,48.171459999999996,0.0,43.76369,4.39614,83.92208,0.0,224.79627,0.0,405.04964
Belgium,1980,49.25305,0.0,43.34501,4.57059,82.3404,0.0,196.00038999999998,0.0,375.52107
Belgium,1981,43.69391,0.0,43.414789999999996,4.1286499999999995,78.17686,0.0,177.97388999999998,0.0,347.39973
Belgium,1982,43.065889999999996,0.0,43.20545,3.7216,71.86176999999999,0.0,176.00842,0.0,337.8515
Belgium,1983,38.99539,0.0,44.41497,3.22151,71.79199,0.0,166.13455,0.0,324.55841
Belgium,1984,44.85691,0.0,46.55489,2.87261,76.66496,0.0,165.01807,0.0,335.95581
Belgium,1985,48.00864,0.0,48.299389999999995,2.50045,78.30479,0.0,174.03132,0.0,351.15622
Belgium,1986,40.64685,0.0,49.322829999999996,2.50045,72.66423999999999,0.0,197.61696,0.0,362.75133
Belgium,1987,38.77442,0.0,51.82328,2.54697,77.65351,0.0,193.60461,0.0,364.39116
Belgium,1988,37.6812,0.0,54.079499999999996,2.41904,75.11816999999999,0.0,197.8263,0.0,367.14747
Belgium,1989,41.72844,0.0,55.98682,2.52371,77.40928,0.0,190.29005999999998,2.31437,370.25268
Belgium,1990,41.12368,0.0,57.987179999999995,2.57023,79.3166,0.0,189.37129,4.38451,374.75349
Belgium,1991,40.98412,0.0,60.510889999999996,2.70979,83.63132999999999,0.0,204.31584,4.57059,396.73419
Belgium,1992,34.6574,0.0,62.58103,2.66327,86.02711,0.0,210.65419,4.6636299999999995,401.24663
Belgium,1993,30.482229999999998,0.0,63.30209,2.54697,90.2488,0.0,206.07197,3.81464,396.4667
Belgium,1994,34.180569999999996,0.0,66.44219,2.51208,92.07471,0.0,232.44880999999998,4.0705,431.72886
Belgium,1995,28.92381,0.0,68.44255,2.61675,100.20407999999999,0.0,235.83314,5.04742,441.07938
Belgium,1996,29.23782,0.0,69.87304,2.88424,112.26438999999999,0.0,248.95177999999999,5.08231,468.29357999999996
Belgium,1997,30.20311,0.0,71.82688,3.16336,104.83282,0.0,248.94015,4.95438,463.93233
Belgium,1998,29.168039999999998,0.0,73.95517,3.7681199999999997,109.15917999999999,0.0,249.19601,5.51262,470.77076999999997
Belgium,1999,28.40046,0.0,74.51341,4.51244,112.61328999999999,0.0,247.27706,6.222049999999999,473.52708
Belgium,2000,32.42444,0.0,77.53721,5.72196,117.98635,0.0,246.28851,6.19879,486.15726
Belgium,2001,35.85529,0.0,78.14197,5.61729,119.39358,0.0,251.06843999999998,7.05941,497.14761
Belgium,2002,22.3296,0.0,78.44435,5.524249999999999,120.99852,0.0,238.38011,7.00126,472.66646
Belgium,2003,22.35286,0.0,79.73528,5.94293,122.01033,0.0,248.27724,8.11774,486.43638
Belgium,2004,20.42228,0.0,80.60753,6.0476,125.74356,0.0,251.96394999999998,8.21078,492.9957
Belgium,2005,17.68923,0.0,80.20048,4.97764,120.68451,0.0,252.7199,8.920209999999999,485.2036
Belgium,2006,16.21222,0.0,82.60789,5.524249999999999,125.82497,0.0,239.53148,9.66453,479.36534
Belgium,2007,15.816799999999999,0.0,82.89864,4.75667,123.28963,0.0,230.29726,10.5833,467.63067
Belgium,2008,18.79408,0.0,82.6893,5.50099,122.58019999999999,0.0,252.35936999999998,12.43247,494.34478
Belgium,2009,11.65326,0.0,77.25809,6.66399,114.45083,0.0,233.83277999999999,14.81662,458.65231
Belgium,2010,13.595469999999999,0.0,83.30569,7.4432,127.76718,0.0,240.21765,19.34069,491.66988
Belgium,2011,11.61837,0.0,80.5959,7.292009999999999,112.29928,0.0,226.14535,18.75919,456.69847
Belgium,2012,10.97872,0.0,81.71238,6.19879,116.49771,0.0,225.80808,20.43391,461.62959
Belgium,2013,13.025599999999999,0.0,83.02656999999999,6.69888,124.16188,0.0,234.86785,22.36449,484.13364
Belgium,2014,13.851329999999999,0.0,81.15414,6.10575,107.03089,0.0,233.71648,21.445719999999998,463.30431
Belgium,2015,15.22367,0.0,81.71238,5.96619,115.32307999999999,0.0,238.54292999999998,20.7014,477.45802
Belgium,2016,16.06103,0.0,82.11943,5.75685,119.48662,0.0,234.13515999999998,23.9578,481.50525999999996
Belgium,2017,15.67724,0.0,81.92172,4.83808,122.04522,0.0,225.70341,23.45771,473.64338
Belgium,2018,,,,,,,,,
Brazil,1971,,,,,,,,,
Brazil,1972,,,,,,,,,
Brazil,1973,,,,,,,,,
Brazil,1974,,,,,,,,,
Brazil,1975,,,,,,,,,
Brazil,1976,,,,,,,,,
Brazil,1977,,,,,,,,,
Brazil,1978,,,,,,,,,
Brazil,1979,,,,,,,,,
Brazil,1980,,,,,,,,,
Brazil,1981,,,,,,,,,
Brazil,1982,,,,,,,,,
Brazil,1983,,,,,,,,,
Brazil,1984,,,,,,,,,
Brazil,1985,,,,,,,,,
Brazil,1986,,,,,,,,,
Brazil,1987,,,,,,,,,
Brazil,1988,,,,,,,,,
Brazil,1989,,,,,,,,,
Brazil,1990,42.65884,0.0,210.81700999999998,0.0,28.842399999999998,0.0,621.68165,391.55884,1295.55874
Brazil,1991,50.52072,0.0,217.5973,0.0,30.11007,0.0,630.346,384.32498,1312.89907
Brazil,1992,46.11295,0.0,222.5982,0.0,30.993949999999998,0.0,647.80263,385.83688,1333.35624
Brazil,1993,48.497099999999996,0.0,233.22802,0.0,32.62215,0.0,671.62087,384.39475999999996,1370.37453
Brazil,1994,50.85799,0.0,242.04355999999999,0.0,33.76189,0.0,708.4996,406.49176,1441.6548
Brazil,1995,51.776759999999996,0.0,256.51128,0.0,35.59943,0.0,761.77663,396.92027,1502.58437
Brazil,1996,55.78911,0.0,268.66463,0.0,40.0072,0.0,816.28644,397.73437,1578.47012
Brazil,1997,58.60357,0.0,285.53976,0.0,43.368269999999995,0.0,878.57672,402.80505,1668.89337
Brazil,1998,56.5218,0.0,297.40236,0.0,44.066069999999996,0.0,910.8732299999999,415.80739,1724.67085
Brazil,1999,57.34753,0.0,305.33402,0.0,46.95031,0.0,919.1654199999999,436.10174,1764.8873899999999
Brazil,2000,66.54686,0.0,321.16245,0.0,58.04533,0.0,931.13269,408.16648,1785.03055
Brazil,2001,61.47618,0.0,298.57698999999997,0.0,68.93101,0.0,925.3991,422.91332,1777.3082299999999
Brazil,2002,65.74439,0.0,312.7307,0.0,85.43397999999999,0.0,912.3734999999999,460.74571,1837.01665
Brazil,2003,67.90756999999999,0.0,330.19896,0.0,90.62096,0.0,881.554,491.66988,1861.963
Brazil,2004,73.83887,0.0,346.74845,0.0,104.54207,0.0,913.6528,527.11812,1965.88868
Brazil,2005,64.38368,0.0,361.65810999999997,0.0,114.96255,0.0,918.68859,542.1789699999999,2001.8835299999998
Brazil,2006,62.60429,0.0,375.38151,0.0,123.18496,0.0,938.09906,567.57889,2066.83708
Brazil,2007,70.10564,0.0,394.86176,0.0,132.18658,0.0,978.5598299999999,611.34258,2187.0447599999998
Brazil,2008,70.51268999999999,0.0,409.85283,0.0,132.70992999999999,0.0,1006.49509,648.8377,2268.4082399999998
Brazil,2009,56.96374,0.0,407.27097,0.0,114.67179999999999,0.0,996.95849,648.01197,2223.87697
Brazil,2010,85.32930999999999,0.0,437.85787,0.0,152.60886,0.0,1091.61506,689.99627,2457.419
Brazil,2011,96.80812,0.0,457.59398,0.0,152.39952,0.0,1165.41904,667.52711,2539.74777
Brazil,2012,92.8074,0.0,472.93395,0.0,151.99247,0.0,1230.96572,665.31741,2614.0053199999998
Brazil,2013,88.59734,0.0,487.16907,0.0,153.30666,0.0,1253.16739,674.20273,2656.44319
Brazil,2014,87.89954,0.0,500.77617,0.0,151.38771,0.0,1278.55568,686.5537899999999,2705.17289
Brazil,2015,89.73707999999999,0.0,491.64662,0.0,151.95758,0.0,1197.84348,716.15214,2647.3485299999998
Brazil,2016,77.39765,0.0,491.11163999999997,0.0,150.17819,0.0,1178.50279,715.14033,2612.3422299999997
Brazil,2017,88.73689999999999,0.0,498.50831999999997,0.0,142.76988,0.0,1192.13315,727.27042,2649.41867
Brazil,2018,91.877,0.0,504.90482,0.0,154.92323,0.0,1121.25993,727.03782,2600.0027999999998
Canada,1971,59.161809999999996,0.0,192.76725,0.0,241.84584999999998,0.0,776.15131,86.45742,1356.38364
Canada,1972,58.487269999999995,0.0,208.61893999999998,0.0,271.17671,0.0,826.1370499999999,86.27134,1450.70294
Canada,1973,62.95319,0.0,220.07449,1.11648,275.9799,0.0,879.83276,88.60897,1528.5657899999999
Canada,1974,57.64991,0.0,239.04301999999998,2.50045,311.34673,0.0,908.37278,87.63204999999999,1606.54494
Canada,1975,53.54452,0.0,234.68177,2.22133,306.72962,0.0,864.88821,70.69877,1532.75259
Canada,1976,54.37025,0.0,251.56852999999998,2.22133,348.6674,0.0,881.72845,71.86176999999999,1610.41773
Canada,1977,49.41587,0.0,270.30446,1.38397,377.02134,0.0,900.4062299999999,72.64098,1671.18448
Canada,1978,50.7068,0.0,282.70204,4.72178,366.1124,0.0,918.99097,78.59554,1701.82953
Canada,1979,53.71897,0.0,289.54048,12.17661,401.4676,0.0,944.55371,80.70057,1782.1463099999999
Canada,1980,50.32301,0.0,303.20573,11.9789,421.40142,0.0,930.2953299999999,86.28296999999999,1803.4873599999999
Canada,1981,45.7059,0.0,312.80048,12.71159,415.08633,0.0,884.8104,79.68876,1750.8034599999999
Canada,1982,42.589059999999996,0.0,310.92805,17.54967,424.13446999999996,0.0,777.3724599999999,78.11871,1650.68079
Canada,1983,42.11223,0.0,325.59348,14.0723,420.09886,0.0,747.07631,86.93424999999999,1635.8758
Canada,1984,46.50837,0.0,350.55145999999996,12.89767,452.76752999999997,0.0,751.3677799999999,86.51557,1700.6200099999999
Canada,1985,48.69481,0.0,366.4613,9.43193,481.8309,0.0,750.98399,94.16811,1751.57104
Canada,1986,46.55489,0.0,383.48762,8.9551,462.00175,0.0,755.4848,98.16883,1754.65299
Canada,1987,46.03154,0.0,390.82615,8.82717,461.54818,0.0,777.2329,98.05253,1782.51847
Canada,1988,48.3808,0.0,409.93424,4.55896,494.90301999999997,0.0,806.84288,97.26169,1861.89322
Canada,1989,46.45022,0.0,418.76141,6.79192,512.87137,0.0,825.7648899999999,90.92334,1901.55152
Canada,1990,37.34393,0.0,418.04035,7.38505,503.73019,0.0,799.99281,115.17188999999999,1881.6758499999999
Canada,1991,40.25143,0.0,421.99455,8.55968,513.22027,0.0,765.64942,114.76483999999999,1864.45182
Canada,1992,39.90253,0.0,422.89006,6.37324,533.06105,0.0,781.33829,114.27638,1897.8415499999999
Canada,1993,38.809309999999996,0.0,431.74048999999997,4.6636299999999995,556.3094199999999,0.0,800.39986,114.10193,1946.01301
Canada,1994,37.71609,0.0,437.41593,6.41976,575.70826,0.0,829.7656099999999,129.25582,2016.28147
Canada,1995,40.06535,0.0,446.66177999999996,8.23404,590.35043,0.0,842.40742,133.89619,2061.62684
Canada,1996,39.762969999999996,0.0,453.06991,7.87351,627.7873999999999,0.0,873.84331,125.61563,2127.9411
Canada,1997,39.0768,0.0,458.87327999999997,6.89659,621.54209,0.0,906.84925,122.70813,2155.94614
Canada,1998,38.79768,0.0,455.97740999999996,7.97818,579.01118,0.0,891.16038,130.06992,2103.00638
Canada,1999,39.35592,0.0,465.89779999999996,9.1877,597.2005,0.0,932.1445,135.11733999999998,2178.91539
Canada,2000,41.71681,0.0,481.50525999999996,9.44356,621.34438,0.0,935.77306,137.83876,2227.63346
Canada,2001,38.65812,0.0,480.50507999999996,9.92039,567.34629,0.0,930.46978,125.79008,2152.67811
Canada,2002,37.37882,0.0,489.33225,9.97854,603.20158,0.0,932.88882,138.80405,2211.58406
Canada,2003,38.22781,0.0,500.85758,10.9322,617.69256,0.0,985.03774,135.98959,2288.73748
Canada,2004,41.03064,0.0,506.75399,10.87405,611.49377,0.0,1024.54485,149.27105,2343.96835
